trade_id,timestamp,symbol,side,delta_qty,price,fee,before_qty,after_qty,realized_pnl
47,2023-09-01,SPY,BUY,0.07156358464196444,439.49212646484375,0.006648144321558579,-35.728503833748924,-35.65694024910696,-1.4007537459390649
48,2023-09-01,QQQ,SELL,-0.03853622424847458,372.8974609375,0.003066693156517231,-41.98626944347149,-42.02480566771997,0.0
49,2023-09-05,SPY,SELL,-0.1738865126493252,437.59271240234375,0.01608772670732716,-35.65694024910696,-35.830826761756285,0.0
50,2023-09-05,QQQ,BUY,0.030960467332327823,373.37152099609375,0.0024667536923858617,-42.02480566771997,-41.99384520038764,-0.8228180827786241
51,2023-09-06,SPY,SELL,-0.34053304499104087,434.6510314941406,0.03130527307759451,-35.830826761756285,-36.171359806747326,0.0
52,2023-09-06,QQQ,SELL,-0.4882959032084315,370.0828857421875,0.038583470907135,-41.99384520038764,-42.48214110359607,0.0
53,2023-09-07,SPY,SELL,-0.1762716560556541,433.3165588378906,0.016157643764816723,-36.171359806747326,-36.34763146280298,0.0
54,2023-09-07,QQQ,SELL,-0.38252381850751505,367.4361572265625,0.03002323547654405,-42.48214110359607,-42.864664922103586,0.0
55,2023-09-08,SPY,BUY,0.07311604681734707,433.9691162109375,0.006711601477719063,-36.34763146280298,-36.27451541598563,-1.0062955364688766
56,2023-09-08,QQQ,BUY,0.0815945168101706,367.94970703125,0.006412508295182588,-42.864664922103586,-42.783070405293415,-1.6894235675631912
57,2023-09-11,SPY,BUY,0.35279660890045506,436.82318115234375,0.03258593044443348,-36.27451541598563,-35.92171880708518,-5.862441189495696
58,2023-09-11,QQQ,BUY,0.6341095092762572,372.2851867675781,0.05038446296478303,-42.783070405293415,-42.14896089601716,-15.878477014793505
59,2023-09-12,SPY,SELL,-0.30287037654270677,434.42694091796875,0.027829362117937823,-35.92171880708518,-36.224589183627884,0.0
60,2023-09-12,QQQ,SELL,-0.5961943730133115,368.1571044921875,0.04687961068168975,-42.14896089601716,-42.74515526903047,0.0
61,2023-09-13,SPY,BUY,0.07371602140126754,434.9334411621094,0.006780892678372936,-36.224589183627884,-36.15087316222662,-1.076874426137409
62,2023-09-13,QQQ,BUY,0.19929735093330692,369.5594177246094,0.015726929347660543,-42.74515526903047,-42.54585791809716,-4.389153834571606
63,2023-09-14,SPY,BUY,0.4144235974588639,438.68359375,0.03843228460090588,-36.15087316222662,-35.73644956476775,-7.608224711007912
64,2023-09-14,QQQ,BUY,0.4691862595727869,372.5814514160156,0.03730795081308002,-42.54585791809716,-42.076671658524376,-11.750852243535407
65,2023-09-15,SPY,SELL,-0.620437425759583,433.39825439453125,0.056881486585845895,-35.73644956476775,-36.356886990527336,0.0
66,2023-09-15,QQQ,SELL,-0.9515297147230513,366.20172119140625,0.07444801243288508,-42.076671658524376,-43.02820137324743,0.0
67,2023-09-18,SPY,BUY,0.03172110482932311,433.6524353027344,0.002909792396092475,-36.356886990527336,-36.32516588569801,-0.41568333423618137
68,2023-09-18,QQQ,BUY,0.05709760255133034,366.5834655761719,0.004471695416628162,-43.02820137324743,-42.9711037706961,-1.0639807241340473
69,2023-09-19,SPY,SELL,-0.10227325406654586,432.75311279296875,0.009363180080885504,-36.32516588569801,-36.42743913976456,0.0
70,2023-09-19,QQQ,SELL,-0.12346482207985332,365.8021545410156,0.009650063695765968,-42.9711037706961,-43.09456859277595,0.0
71,2023-09-20,SPY,SELL,-0.4898556399173657,428.774658203125,0.04445681511447514,-36.42743913976456,-36.917294779681924,0.0
72,2023-09-20,QQQ,SELL,-0.8106761515438095,360.5307922363281,0.06250812379035649,-43.09456859277595,-43.90524474431976,0.0
73,2023-09-21,SPY,SELL,-0.8493453881087305,421.6877136230469,0.07587842989811364,-36.917294779681924,-37.766640167790655,0.0
74,2023-09-21,QQQ,SELL,-1.0922822586599423,353.9242248535156,0.0827784416367932,-43.90524474431976,-44.9975270029797,0.0
75,2023-09-22,SPY,SELL,-0.0990099256186241,420.73956298828125,0.008826528195349547,-37.766640167790655,-37.86565009340928,0.0
76,2023-09-22,QQQ,SELL,-0.010264342254068026,353.9737243652344,0.000777983202436721,-44.9975270029797,-45.00779134523377,0.0
77,2023-09-25,SPY,BUY,0.21765384233987817,422.5087890625,0.019480401484063836,-37.86565009340928,-37.6479962510694,-0.39073586202779154
78,2023-09-25,QQQ,BUY,0.28297107785572706,355.6549987792969,0.02154287105914962,-45.00779134523377,-44.72482026737804,-2.0611539128950715
79,2023-09-26,SPY,SELL,-44.654778333280035,416.3016357421875,3.941245344436255,-37.6479962510694,-82.30277458434944,0.0
80,2023-09-26,QQQ,SELL,-53.076753140793635,350.3144226074219,3.9840941917827264,-44.72482026737804,-97.80157340817168,0.0
81,2023-09-27,SPY,BUY,0.124568544922667,416.4677734375,0.0109985996334718,-82.30277458434944,-82.17820603942677,0.23070432488970674
82,2023-09-27,QQQ,BUY,0.33324171939869984,351.1352844238281,0.025068793781583096,-97.80157340817168,-97.46833168877298,-0.5697036248775605
83,2023-09-28,SPY,BUY,0.9076390877167597,418.8822021484375,0.08057696740234284,-82.17820603942677,-81.27056695171001,-0.5104576567719962
84,2023-09-28,QQQ,BUY,1.3220589263089835,354.0726318359375,0.10023127132762803,-97.46833168877298,-96.146272762464,-6.143512841941086
85,2023-09-29,SPY,SELL,-0.24950266700585644,417.86566162109375,0.022099232739955208,-81.27056695171001,-81.52006961871587,0.0
86,2023-09-29,QQQ,BUY,0.008612289689736485,354.3297119140625,0.0006533794733856384,-96.146272762464,-96.13766047277426,-0.042234739510043785
87,2023-10-02,SPY,BUY,0.21065523025555422,417.699462890625,0.018651391457846958,-81.52006961871587,-81.30941438846031,0.13038457602230355
88,2023-10-02,QQQ,BUY,1.079901211102083,357.2868957519531,0.08256641634219798,-96.13766047277426,-95.05775926167217,-8.489310833872207
89,2023-10-03,SPY,SELL,-2.059166695743599,412.1080627441406,0.18001567304874755,-81.30941438846031,-83.36858108420391,0.0
90,2023-10-03,QQQ,SELL,-2.8202321852467946,351.0165710449219,0.21209080716940534,-95.05775926167217,-97.87799144691897,0.0
91,2023-10-04,SPY,BUY,1.251462278959707,415.1091003417969,0.1101559875409303,-83.36858108420391,-82.1171188052442,3.8243654276481496
92,2023-10-04,QQQ,BUY,2.0709401148421307,355.79345703125,0.15772008912708577,-97.87799144691897,-95.80705133207684,-13.092306316867278
93,2023-10-05,SPY,SELL,-0.13308385830363534,414.95269775390625,0.011710120497636594,-82.1171188052442,-82.25020266354784,0.0
94,2023-10-05,QQQ,SELL,-0.40269882696533443,354.7451171875,0.03058458264744394,-95.80705133207684,-96.20975015904217,0.0
95,2023-10-06,SPY,BUY,1.8377567566964643,419.87933349609375,0.1635160002094132,-82.25020266354784,-80.41244590685137,-3.160047272432875
96,2023-10-06,QQQ,BUY,2.6015078564565783,360.6889953613281,0.200674590316268,-96.20975015904217,-93.6082423025856,-29.12486789138723
97,2023-10-09,SPY,BUY,43.28633640133051,422.56744384765625,3.874710987334651,-80.41244590685137,-37.126109505520866,-190.7898821642096
98,2023-10-09,QQQ,BUY,50.33549455925086,362.528564453125,3.901288389516914,-93.6082423025856,-43.27274774333473,-656.1205871367765
99,2023-10-10,SPY,BUY,0.26487899344935784,424.76690673828125,0.023826761108733427,-37.126109505520866,-36.86123051207151,-1.7500784454853928
100,2023-10-10,QQQ,BUY,0.32111318147358503,364.5362243652344,0.025017043261025728,-43.27274774333473,-42.95163456186115,-4.830379894856244
101,2023-10-11,SPY,SELL,-41.6502253762205,426.5068359375,3.7610722951402176,-36.86123051207151,-78.511455888292,0.0
102,2023-10-11,QQQ,SELL,-48.2520093595895,367.1373291015625,3.7842828148106045,-42.95163456186115,-91.20364392145065,0.0
103,2023-10-12,SPY,BUY,41.518844350778814,423.90667724609375,3.727617292121174,-78.511455888292,-36.99261153751319,-54.75405808254706
104,2023-10-12,QQQ,BUY,48.343808893334995,365.8614807128906,3.7791465454699855,-91.20364392145065,-42.859835028115654,-340.01742026697525
105,2023-10-13,SPY,SELL,-0.29625253362908666,421.7951965332031,0.026472841797253427,-36.99261153751319,-37.28886407114228,0.0
106,2023-10-13,QQQ,SELL,-0.6770721847249135,361.2626647949219,0.05230554126607294,-42.859835028115654,-43.53690721284057,0.0
107,2023-10-16,SPY,BUY,0.5292387833343639,426.2331237792969,0.047762013885823906,-37.28886407114228,-36.759625287807914,-1.932526253581019
108,2023-10-16,QQQ,BUY,0.6512348628831788,365.34722900390625,0.05084154483143754,-43.53690721284057,-42.88567234995739,-4.22078761335063
109,2023-10-17,SPY,SELL,-42.06032220304565,426.2135314941406,3.7956373034035282,-36.759625287807914,-78.81994749085356,0.0
110,2023-10-17,QQQ,SELL,-49.363825651289844,364.1505432128906,3.8419919134531737,-42.88567234995739,-92.24949800124723,0.0
111,2023-10-18,SPY,SELL,-1.8497716466350766,420.53424072265625,0.1648273212187713,-78.81994749085356,-80.66971913748864,0.0
112,2023-10-18,QQQ,SELL,-2.1489549581501564,359.3736572265625,0.16520033529586603,-92.24949800124723,-94.39845295939739,0.0
113,2023-10-19,SPY,BUY,42.431878395787265,416.8392333984375,3.749613724410074,-80.66971913748864,-38.237840741701376,322.01856833200264
114,2023-10-19,QQQ,BUY,49.6291191887845,356.0110168457031,3.7818482334550763,-94.39845295939739,-44.76933377061289,279.411873265987
115,2023-10-20,SPY,SELL,-45.107860869616175,411.7171325683594,3.9398751310542557,-38.237840741701376,-83.34570161131755,0.0
116,2023-10-20,QQQ,SELL,-53.073160350018384,350.70013427734375,3.987918694004981,-44.76933377061289,-97.84249412063127,0.0
117,2023-10-23,SPY,SELL,-0.09728545406642297,411.00347900390625,0.008483359285887027,-83.34570161131755,-83.44298706538397,0.0
118,2023-10-23,QQQ,BUY,0.34557997764683535,351.75836181640625,0.026040029250954395,-97.84249412063127,-97.49691414298444,1.364329173451789
119,2023-10-24,SPY,BUY,45.044599282812314,414.1022644042969,3.955837108853411,-83.44298706538397,-38.39838778257166,154.90589698933616
120,2023-10-24,QQQ,BUY,52.73044721077813,355.1802978515625,4.009415425287945,-97.49691414298444,-44.766466932206306,27.736448180576268
121,2023-10-25,SPY,SELL,-0.8204178156986686,408.1589660644531,0.07107426655777846,-38.39838778257166,-39.21880559827033,0.0
122,2023-10-25,QQQ,SELL,-1.4329423611711078,346.48699951171875,0.1064638916449385,-44.766466932206306,-46.199409293377414,0.0
123,2023-10-26,SPY,SELL,-0.6908801840053727,403.2713928222656,0.05917684373545683,-39.21880559827033,-39.9096857822757,0.0
124,2023-10-26,QQQ,SELL,-1.1537894796854076,339.8804016113281,0.08419903374450736,-46.199409293377414,-47.35319877306282,0.0
125,2023-10-27,SPY,SELL,-0.17977995242075195,401.4434509277344,0.015333196663585872,-39.9096857822757,-40.089465734696454,0.0
126,2023-10-27,QQQ,BUY,0.22853084728965456,341.5122375488281,0.01675187043781217,-47.35319877306282,-47.12466792577317,3.0919022016809468
127,2023-10-30,SPY,SELL,-44.45658810493605,406.2430419921875,3.834318858193264,-40.089465734696454,-84.5460538396325,0.0
128,2023-10-30,QQQ,SELL,-52.321884310059346,345.3594665527344,3.8755810324214925,-47.12466792577317,-99.44655223583251,0.0
129,2023-10-31,SPY,BUY,0.883289885780286,408.7944030761719,0.07663324174905585,-84.5460538396325,-83.66276395385222,2.2647944685194776
130,2023-10-31,QQQ,BUY,0.8882148303309663,347.0111389160156,0.06608516212670368,-99.44655223583251,-98.55833740550155,2.6081952164379913
131,2023-11-01,SPY,BUY,1.7527959102665847,413.1540222167969,0.15359891564169117,-83.66276395385222,-81.90996804358564,-3.147276095069209
132,2023-11-01,QQQ,BUY,2.6996924646835083,353.0341491699219,0.20411518878141588,-98.55833740550155,-95.85864494081804,-8.332773252664444
133,2023-11-02,SPY,BUY,2.665266639521789,421.0718994140625,0.237780110467284,-81.90996804358564,-79.24470140406385,-25.888939455025437
134,2023-11-02,QQQ,BUY,3.0271257911031313,359.44287109375,0.23275138605872542,-95.85864494081804,-92.83151914971491,-28.743424555220617
135,2023-11-03,SPY,BUY,1.3315047130984823,424.91351318359375,0.11981239265813026,-79.24470140406385,-77.91319669096536,-18.04863390095415
136,2023-11-03,QQQ,BUY,1.796509915711141,363.6658630371094,0.13964841536891906,-92.83151914971491,-91.03500923400377,-24.645022002006325
137,2023-11-06,SPY,BUY,0.365007126727491,425.89093017578125,0.03291568057818954,-77.91319669096536,-77.54818956423787,-5.304459761299167
138,2023-11-06,QQQ,BUY,0.5869358374406772,365.1493835449219,0.04579853103158055,-91.03500923400377,-90.44807339656309,-8.922480190286231
139,2023-11-07,SPY,BUY,0.5768096557373354,427.1031188964844,0.05215548887369136,-77.54818956423787,-76.97137990850054,-9.081678512548265
140,2023-11-07,QQQ,BUY,1.2603257540733495,368.6010437011719,0.09921310644134737,-90.44807339656309,-89.18774764248974,-23.50943404013183
141,2023-11-08,SPY,BUY,0.0961603705680858,427.4159240722656,0.008700896581938407,-76.97137990850054,-76.87521953793245,-1.544092901685945
142,2023-11-08,QQQ,BUY,0.10349932846294507,368.83837890625,0.008152401547946357,-89.18774764248974,-89.0842483140268,-1.9551844535778597
143,2023-11-09,SPY,SELL,-1.0544121893314014,424.0826110839844,0.09470363582874526,-76.87521953793245,-77.92963172726385,0.0
144,2023-11-09,QQQ,SELL,-1.212388149040379,365.9999694824219,0.09480874585512764,-89.0842483140268,-90.29663646306717,0.0
145,2023-11-10,SPY,BUY,2.2935012756873903,430.7003479003906,0.2090298658481467,-77.92963172726385,-75.63613045157646,-43.965819810218555
146,2023-11-10,QQQ,BUY,3.2470719510533286,374.228515625,0.2592647430293186,-90.29663646306717,-87.04956451201384,-78.14208332030138
147,2023-11-13,SPY,SELL,-0.18736616853989574,430.2897644042969,0.017061179746372983,-75.63613045157646,-75.82349662011636,0.0
148,2023-11-13,QQQ,SELL,-0.4053762608567695,373.06146240234375,0.03227293344396793,-87.04956451201384,-87.45494077287061,0.0
149,2023-11-14,SPY,BUY,2.584657428087354,438.63775634765625,0.2396689541771449,-75.82349662011636,-73.238839192029,-69.94287591694747
150,2023-11-14,QQQ,BUY,3.157135913102138,381.0921325683594,0.2564176111519604,-87.45494077287061,-84.29780485976848,-97.31201056312493
151,2023-11-15,SPY,BUY,0.2337907720971799,439.5663757324219,0.0217222663345743,-73.238839192029,-73.00504841993182,-6.543665995454971
152,2023-11-15,QQQ,BUY,0.1543038103589538,381.37890625,0.012541162736775812,-84.29780485976848,-84.14350104940952,-4.8003375727069875
153,2023-11-16,SPY,BUY,0.14605097676192713,440.1039733886719,0.01358577792185378,-73.00504841993182,-72.8589974431699,-4.166397470357288
154,2023-11-16,QQQ,BUY,0.1375223356169215,381.705322265625,0.0111862131651603,-84.14350104940952,-84.0059787137926,-4.323161255633182
155,2023-11-17,SPY,BUY,0.13083171773956792,440.6513671875,0.01218439364738378,-72.8589974431699,-72.72816572543033,-3.803854008297378
156,2023-11-17,QQQ,BUY,0.066118628069475,381.7943115234375,0.0053793363568792624,-84.0059787137926,-83.93986008572313,-2.0843934211083868
157,2023-11-20,SPY,BUY,1.0934261917970929,444.0433654785156,0.10257286018057307,-72.72816572543033,-71.63473953363324,-35.49961286938671
158,2023-11-20,QQQ,BUY,1.627797098007278,386.4426574707031,0.13394903276544262,-83.93986008572313,-82.31206298771585,-58.882957941147374
159,2023-11-21,SPY,SELL,-0.371336209221397,443.07562255859375,0.03476268546197072,-71.63473953363324,-72.00607574285463,0.0
160,2023-11-21,QQQ,SELL,-0.7288609854733181,384.1976013183594,0.05964963339004348,-82.31206298771585,-83.04092397318917,0.0
161,2023-11-22,SPY,BUY,0.490943187042717,444.78619384765625,0.0461276662472472,-72.00607574285463,-71.51513255581192,-16.224096452720293
162,2023-11-22,QQQ,BUY,0.5852712406466907,385.7701110839844,0.0480823865069405,-83.04092397318917,-82.45565273254248,-20.60333952989537
163,2023-11-24,SPY,BUY,0.022770167374545736,445.0599365234375,0.002140668686141403,-71.51513255581192,-71.49236238843737,-0.7587141082901346
164,2023-11-24,QQQ,SELL,-0.14098345398383572,385.2261657714844,0.011567020353001885,-82.45565273254248,-82.59663618652631,0.0
165,2023-11-27,SPY,SELL,-0.20078604840082903,444.2584228515625,0.018844108880634106,-71.49236238843737,-71.6931484368382,0.0
166,2023-11-27,QQQ,SELL,-0.15502500656907614,384.889892578125,0.01270863665790435,-82.59663618652631,-82.75166119309539,0.0
167,2023-11-28,SPY,BUY,0.1679229660107211,444.6982727050781,0.01577462541654985,-71.6931484368382,-71.52522547082748,-5.519257653856432
168,2023-11-28,QQQ,BUY,0.3281072012164543,385.8986511230469,0.02696376128071984,-82.75166119309539,-82.42355399187893,-11.552081521479996
169,2023-11-29,SPY,SELL,-0.0953357524879408,444.38543701171875,0.008949842768878629,-71.52522547082748,-71.62056122331542,0.0
170,2023-11-29,QQQ,SELL,-0.13220219529084432,385.5228576660156,0.010854404600103616,-82.42355399187893,-82.55575618716978,0.0
171,2023-11-30,SPY,BUY,38.34649634657303,446.13519287109375,3.6132767904346754,-71.62056122331542,-33.274064876742386,-1313.8039101266038
172,2023-11-30,QQQ,BUY,43.954899818424636,384.5536193847656,3.6003776620661174,-82.55575618716978,-38.60085636874514,-1486.0027337874308
173,2023-12-01,SPY,SELL,-37.49334549984184,448.7745056152344,3.552678245609748,-33.274064876742386,-70.76741037658422,0.0
174,2023-12-01,QQQ,SELL,-43.746245254705315,385.65142822265625,3.5928916186446678,-38.60085636874514,-82.34710162345046,0.0
175,2023-12-04,SPY,BUY,37.390213929468395,446.41864013671875,3.5252887610101986,-70.76741037658422,-33.37719644711583,-560.6452559224895
176,2023-12-04,QQQ,BUY,43.35022501800283,382.0712585449219,3.5293261312567945,-82.34710162345046,-38.996876605447625,-554.1001185360565
177,2023-12-05,SPY,BUY,0.009711363372190362,446.33074951171875,0.0009154528353990273,-33.37719644711583,-33.36748508374364,-0.14476290113141996
178,2023-12-05,QQQ,BUY,0.11503453304096212,383.03057861328125,0.009387521415442478,-38.996876605447625,-38.88184207240666,-1.5807198158045435
179,2023-12-06,SPY,SELL,-0.19253760631619343,444.53216552734375,0.018080519847818697,-33.36748508374364,-33.56002269005983,0.0
180,2023-12-06,QQQ,SELL,-0.2933456923464277,380.815185546875,0.023808827313788417,-38.88184207240666,-39.17518776475309,0.0
181,2023-12-07,SPY,BUY,0.38006369817451713,447.9241027832031,0.03594825669192992,-33.56002269005983,-33.179958991885314,-6.242431879544638
182,2023-12-07,QQQ,BUY,0.6859113235501084,386.13604736328125,0.05640057408122166,-39.17518776475309,-38.48927644120298,-11.496165880593216
183,2023-12-08,SPY,BUY,0.19269104647852942,449.8497619628906,0.018299859510542,-33.179958991885314,-32.987267945406785,-3.5359497392537893
184,2023-12-08,QQQ,BUY,0.22952098685045996,387.85693359375,0.018951866165298464,-38.48927644120298,-38.25975545435252,-4.241848987855897
185,2023-12-11,SPY,BUY,0.1993109693541939,451.5994873046875,0.01899830116168182,-32.987267945406785,-32.78795697605259,-4.006167149751826
186,2023-12-11,QQQ,BUY,0.4065980752540028,391.1700439453125,0.03384278776930757,-38.25975545435252,-37.85315737909852,-8.861570213651886
187,2023-12-12,SPY,BUY,0.2206683004742871,453.66204833984375,0.021125108141738878,-32.78795697605259,-32.567288675578304,-4.890593129348414
188,2023-12-12,QQQ,BUY,0.3814788759839658,394.2854919433594,0.03198971163658738,-37.85315737909852,-37.47167850311455,-9.50258937399413
189,2023-12-13,SPY,SELL,-35.951114322616114,459.9180908203125,3.4866691440371596,-32.567288675578304,-68.51840299819442,0.0
190,2023-12-13,QQQ,SELL,-41.44535893070836,399.2996520996094,3.5170502750885992,-37.47167850311455,-78.91703743382291,0.0
191,2023-12-14,SPY,BUY,0.2848871653267935,461.3941345214844,0.027713489243080952,-68.51840299819442,-68.23351583286762,-4.268649473699066
192,2023-12-14,QQQ,BUY,0.004252169756284729,398.9535217285156,0.00036054446863287905,-78.91703743382291,-78.91278526406663,-0.058945737671880674
193,2023-12-15,SPY,SELL,-0.030812618466740105,460.63446044921875,0.002992733868824593,-68.23351583286762,-68.26432845133436,0.0
194,2023-12-15,QQQ,BUY,0.47350114968973855,400.8820495605469,0.04033112801982823,-78.91278526406663,-78.43928411437689,-7.477073666694416
195,2023-12-18,SPY,BUY,0.6853994435418684,463.22552490234375,0.06692590061820061,-68.26432845133436,-67.5789290077925,-11.520618602352537
196,2023-12-18,QQQ,BUY,0.8395984557041061,403.40704345703125,0.07193797841985708,-78.43928411437689,-77.59968565867278,-15.378110355257586
197,2023-12-19,SPY,BUY,0.690448228893942,466.0423583984375,0.0678078653336211,-67.5789290077925,-66.88848077889855,-13.550359413847248
198,2023-12-19,QQQ,BUY,0.7186122070806249,405.46832275390625,0.061867958298495875,-77.59968565867278,-76.88107345159216,-14.643383082055784
199,2023-12-20,SPY,SELL,-1.6702463217648926,459.58428955078125,0.16187502544144922,-66.88848077889855,-68.55872710066345,0.0
200,2023-12-20,QQQ,SELL,-1.9998724828160732,399.4431457519531,0.1697664335418446,-76.88107345159216,-78.88094593440823,0.0
201,2023-12-21,SPY,BUY,1.1820513201701317,463.9420471191406,0.11559091845677338,-68.55872710066345,-67.37667578049331,-20.336430000863277
202,2023-12-21,QQQ,BUY,1.5250011539738608,404.0908508300781,0.130872808535099,-78.88094593440823,-77.35594478043437,-28.41987101188115
203,2023-12-22,SPY,BUY,0.22372836331172152,464.8744201660156,0.021919760450404255,-67.37667578049331,-67.1529474171816,-4.057700379633488
