trade_id,timestamp,symbol,side,delta_qty,price,fee,before_qty,after_qty,realized_pnl
15,2023-08-10,SPY,BUY,0.027514372214326954,434.3490295410156,0.0025277400350162747,-36.89996172334805,-36.87244735113372,-0.9890804874257569
16,2023-08-10,QQQ,BUY,0.09836990329837647,364.0093078613281,0.007653361599297442,-44.09590220682354,-43.99753230352516,-5.30200511134576
17,2023-08-11,SPY,SELL,-0.06643421731634902,434.0957946777344,0.006099933958528512,-36.87244735113372,-36.93888156845007,0.0
18,2023-08-11,QQQ,SELL,-0.33622939359296566,361.6885070800781,0.026003208448980776,-43.99753230352516,-44.33376169711813,0.0
19,2023-08-14,SPY,BUY,0.3104285627520724,436.49200439453125,0.028652059929153484,-36.93888156845007,-36.628453005698,-11.804528662350998
20,2023-08-14,QQQ,BUY,0.6204769009497966,365.7474365234375,0.04848995169362798,-44.33376169711813,-43.71328479616833,-34.27862550342838
21,2023-08-15,SPY,SELL,-0.5760461537838353,431.4073791503906,0.05258234306362863,-36.628453005698,-37.204499159481834,0.0
22,2023-08-15,QQQ,SELL,-0.6409001861036003,361.8663330078125,0.04958854096438489,-43.71328479616833,-44.35418498227193,0.0
23,2023-08-16,SPY,SELL,-0.3925750990885817,428.2416076660156,0.03558627380811083,-37.204499159481834,-37.597074258570416,0.0
24,2023-08-16,QQQ,SELL,-0.6152892790136235,358.0345458984375,0.047135409916632065,-44.35418498227193,-44.969474261285555,0.0
25,2023-08-17,SPY,SELL,-43.850058607127096,424.9784851074219,3.946316588781343,-37.597074258570416,-81.44713286569751,0.0
26,2023-08-17,QQQ,SELL,-52.76981144028963,354.12371826171875,4.0012574250424775,-44.969474261285555,-97.73928570157518,0.0
27,2023-08-18,SPY,BUY,0.022564222723786997,425.1829833984375,0.0020316058207722498,-81.44713286569751,-81.42456864297372,-0.2722770321527577
28,2023-08-18,QQQ,SELL,-0.14695805595285094,353.6793212890625,0.011129995377237132,-97.73928570157518,-97.88624375752804,0.0
29,2023-08-21,SPY,BUY,1.2124960480477966,427.9493103027344,0.10983984974160813,-81.42456864297372,-80.21207259492593,-17.985057744977954
30,2023-08-21,QQQ,BUY,2.36926261118991,359.3775634765625,0.18213827794505918,-97.88624375752804,-95.51698114633813,-58.42498481901575
31,2023-08-22,SPY,SELL,-0.342373992772508,426.79022216796875,0.030936244451845188,-80.21207259492593,-80.55444658769844,0.0
32,2023-08-22,QQQ,SELL,-0.2848666881023689,358.8640441894531,0.021870015789966182,-95.51698114633813,-95.8018478344405,0.0
33,2023-08-23,SPY,BUY,43.75159913951818,431.5437316894531,3.9949036677073386,-80.55444658769844,-36.80284744818026,-803.6901689956512
34,2023-08-23,QQQ,BUY,52.234380519617694,364.52288818359375,4.069297352496466,-95.8018478344405,-43.5674673148228,-1553.089601757248
35,2023-08-24,SPY,SELL,-43.65472549883843,425.56292724609375,3.933840181776267,-36.80284744818026,-80.45757294701869,0.0
36,2023-08-24,QQQ,SELL,-52.410440561023584,356.73089599609375,4.00133688698191,-43.5674673148228,-95.97790787584638,0.0
37,2023-08-25,SPY,BUY,1.013621906432931,428.56304931640625,0.09194828854712585,-80.45757294701869,-79.44395104058576,-8.784959826077507
38,2023-08-25,QQQ,BUY,1.2711557886729565,359.49609375,0.09775088705849046,-95.97790787584638,-94.70675208717343,-16.175419443594777
39,2023-08-28,SPY,BUY,42.79539745080022,431.2807312011719,3.9053430481791787,-79.44395104058576,-36.648553589785536,-487.2077118562923
40,2023-08-28,QQQ,BUY,51.07052771313263,362.20208740234375,3.95492298705284,-94.70675208717343,-43.6362243740408,-788.067463573105
41,2023-08-29,SPY,BUY,0.7547952876673705,437.5148010253906,0.06982079845807528,-36.648553589785536,-35.893758302118165,-13.298475378234842
42,2023-08-29,QQQ,BUY,1.205780857433453,370.1125183105469,0.09528382222223643,-43.6362243740408,-42.43044351660735,-28.144606905704247
43,2023-08-30,SPY,BUY,0.2079471865431941,439.3168029785156,0.01931067456882258,-35.893758302118165,-35.68581111557497,-4.038470315553391
44,2023-08-30,QQQ,BUY,0.30695852975902227,372.1765441894531,0.024383345611832773,-42.43044351660735,-42.123484986848325,-7.798410546429297
45,2023-08-31,SPY,SELL,-0.04267979015254042,438.6739196777344,0.003957901118210317,-35.68581111557497,-35.72849090572751,0.0
46,2023-08-31,QQQ,BUY,0.13722489354817924,373.2925109863281,0.010931129484227179,-42.123484986848325,-41.986260093300146,-3.639394558327021
47,2023-09-01,SPY,BUY,0.07155379685403318,439.4920959472656,0.006647234614742947,-35.72849090572751,-35.65693710887348,-1.4005593589452707
48,2023-09-01,QQQ,SELL,-0.03854583421924218,372.89739990234375,0.0030674574425806505,-41.986260093300146,-42.02480592751939,0.0
49,2023-09-05,SPY,SELL,-0.1738859958797292,437.5926818847656,0.016087677835241447,-35.65693710887348,-35.83082310475321,0.0
50,2023-09-05,QQQ,BUY,0.030964509393832884,373.3714904785156,0.002467075551831441,-42.02480592751939,-41.993841418125555,-0.8229252932127415
51,2023-09-06,SPY,SELL,-0.3405325187207424,434.6510009765625,0.031305222619011856,-35.83082310475321,-36.17135562347395,0.0
52,2023-09-06,QQQ,SELL,-0.4882917896246397,370.0828857421875,0.03858314586582396,-41.993841418125555,-42.482133207750195,0.0
53,2023-09-07,SPY,SELL,-0.17627059786936172,433.3165283203125,0.01615754569208635,-36.17135562347395,-36.34762622134331,0.0
54,2023-09-07,QQQ,SELL,-0.3825153940048551,367.43621826171875,0.030022578930031338,-42.482133207750195,-42.86464860175505,0.0
55,2023-09-08,SPY,BUY,0.07312503362152256,433.96917724609375,0.006712427303472631,-36.34762622134331,-36.27450118772179,-1.006423163726138
56,2023-09-08,QQQ,BUY,0.0815960576582313,367.94976806640625,0.00641263038638702,-42.86464860175505,-42.78305254409682,-1.6894627956959722
57,2023-09-11,SPY,BUY,0.35279242053355375,436.8232116699219,0.032585545740722296,-36.27450118772179,-35.921708767188235,-5.862379842757181
58,2023-09-11,QQQ,BUY,0.634100483641646,372.2851867675781,0.050383745814596585,-42.78305254409682,-42.14895206045517,-15.878269226975663
59,2023-09-12,SPY,SELL,-0.3028732622475019,434.42694091796875,0.0278296272720431,-35.921708767188235,-36.22458202943574,0.0
60,2023-09-12,QQQ,SELL,-0.5961947664722587,368.1571044921875,0.04687964161992583,-42.14895206045517,-42.74514682692743,0.0
61,2023-09-13,SPY,BUY,0.07372600081306757,434.93353271484375,0.006781812001378322,-36.22458202943574,-36.15085602862267,-1.0770263529771393
62,2023-09-13,QQQ,BUY,0.19930714465415633,369.5594787597656,0.015727704621568226,-42.74514682692743,-42.545839682273275,-4.389387284727309
63,2023-09-14,SPY,BUY,0.414416429337777,438.6836242675781,0.03843162238227383,-36.15085602862267,-35.73643959928489,-7.608102352986268
64,2023-09-14,QQQ,BUY,0.4691768298458072,372.5814514160156,0.037307200996172206,-42.545839682273275,-42.07666285242747,-11.750629249711414
65,2023-09-15,SPY,SELL,-0.6204402175795494,433.39825439453125,0.05688174253892572,-35.73643959928489,-36.35687981686444,0.0
66,2023-09-15,QQQ,SELL,-0.9515300306966452,366.20172119140625,0.07444803715476786,-42.07666285242747,-43.02819288312411,0.0
67,2023-09-18,SPY,BUY,0.03171862452996521,433.65240478515625,0.002909564683429198,-36.35687981686444,-36.32516119233448,-0.41564957396768837
68,2023-09-18,QQQ,BUY,0.057101265671917645,366.58349609375,0.004471982648637509,-43.02819288312411,-42.971091617452196,-1.064052282425471
69,2023-09-19,SPY,SELL,-0.10227377625786715,432.7530822753906,0.009363227263596473,-36.32516119233448,-36.427434968592344,0.0
70,2023-09-19,QQQ,SELL,-0.12346900168807196,365.8021545410156,0.009650390375745364,-42.971091617452196,-43.09456061914027,0.0
71,2023-09-20,SPY,SELL,-0.489849449462632,428.7746887207031,0.044456256289982725,-36.427434968592344,-36.917284418054976,0.0
72,2023-09-20,QQQ,SELL,-0.810674927409913,360.5307922363281,0.06250802940209431,-43.09456061914027,-43.90523554655018,0.0
73,2023-09-21,SPY,SELL,-0.8493477417552384,421.6877136230469,0.0758786401671091,-36.917284418054976,-37.766632159810214,0.0
74,2023-09-21,QQQ,SELL,-1.092278035141689,353.92425537109375,0.08277812822485317,-43.90523554655018,-44.99751358169187,0.0
75,2023-09-22,SPY,SELL,-0.09901484413438055,420.7395324707031,0.008826966066423666,-37.766632159810214,-37.865647003944595,0.0
76,2023-09-22,QQQ,SELL,-0.01027858719947261,353.9736633300781,0.0007790627689683568,-44.99751358169187,-45.00779216889134,0.0
77,2023-09-25,SPY,BUY,0.217658179794455,422.5087890625,0.01948078969387289,-37.865647003944595,-37.64798882415014,-0.3907419235148123
78,2023-09-25,QQQ,BUY,0.28298072468915336,355.6549987792969,0.021543605482222845,-45.00779216889134,-44.72481144420219,-2.061230583682027
79,2023-09-26,SPY,SELL,-44.6547778208356,416.3016052246094,3.9412450266566075,-37.64798882415014,-82.30276664498574,0.0
80,2023-09-26,QQQ,SELL,-53.07675387961737,350.31439208984375,3.9840939232861703,-44.72481144420219,-97.80156532381956,0.0
81,2023-09-27,SPY,BUY,0.12458779743022319,416.4678039550781,0.011000300266224151,-82.30276664498574,-82.17817884755551,0.2307345424010312
82,2023-09-27,QQQ,BUY,0.3332587458720013,351.1352844238281,0.025070074633058697,-97.80156532381956,-97.46830657794756,-0.569741667059208
83,2023-09-28,SPY,BUY,0.9076387427194703,418.8822326660156,0.08057694231449877,-82.17817884755551,-81.27054010483604,-0.5104970840730668
84,2023-09-28,QQQ,BUY,1.3220585716703965,354.0726318359375,0.10023124444087152,-97.46830657794756,-96.14624800627716,-6.143546635907106
85,2023-09-29,SPY,SELL,-0.24950811091370895,417.86566162109375,0.022099714923925793,-81.27054010483604,-81.52004821574975,0.0
86,2023-09-29,QQQ,BUY,0.008621054916901016,354.3297424316406,0.0006540445082234183,-96.14624800627716,-96.13762695136026,-0.04227821846444922
87,2023-10-02,SPY,BUY,0.210658060091248,417.6994934082031,0.018651643296950057,-81.52004821574975,-81.3093901556585,0.1303771336497256
88,2023-10-02,QQQ,BUY,1.0798809558473863,357.286865234375,0.08256486108743957,-96.13762695136026,-95.05774599551287,-8.48914759768515
89,2023-10-03,SPY,SELL,-2.0591385946565453,412.108154296875,0.1800132541103567,-81.3093901556585,-83.36852875031505,0.0
90,2023-10-03,QQQ,SELL,-2.820180227461279,351.01666259765625,0.21208695141077782,-95.05774599551287,-97.87792622297415,0.0
91,2023-10-04,SPY,BUY,1.251428094301545,415.1091003417969,0.11015297854510048,-83.36852875031505,-82.1171006560135,3.824250270478533
92,2023-10-04,QQQ,BUY,2.0708960626819675,355.79345703125,0.1577167341722141,-97.87792622297415,-95.80703016029219,-13.092077962884671
93,2023-10-05,SPY,SELL,-0.13308686381122925,414.9526672363281,0.011710384141573653,-82.1171006560135,-82.25018751982473,0.0
94,2023-10-05,QQQ,SELL,-0.4026786556051718,354.74517822265625,0.03058305556784912,-95.80703016029219,-96.20970881589736,0.0
95,2023-10-06,SPY,BUY,1.8377645116482597,419.87933349609375,0.1635166902129704,-82.25018751982473,-80.41242300817648,-3.1600765910848736
96,2023-10-06,QQQ,BUY,2.6015090106721175,360.6890563964844,0.2006747111066161,-96.20970881589736,-93.60819980522524,-29.125104507352127
97,2023-10-09,SPY,BUY,43.286321697078534,422.56744384765625,3.874709671105757,-80.41242300817648,-37.12610131109794,-190.7901938350534
98,2023-10-09,QQQ,BUY,50.33546161276829,362.528564453125,3.901285835976295,-93.60819980522524,-43.27273819245695,-656.1214136074309
99,2023-10-10,SPY,BUY,0.2648690447399886,424.7668151855469,0.023825861338788563,-37.12610131109794,-36.86123226635795,-1.7499907677074424
100,2023-10-10,QQQ,BUY,0.321107247922356,364.53619384765625,0.02501657903451406,-43.27273819245695,-42.95163094453459,-4.830288851339044
101,2023-10-11,SPY,SELL,-41.65020629747668,426.5068359375,3.761070572303567,-36.86123226635795,-78.51143856383463,0.0
102,2023-10-11,QQQ,SELL,-48.251992852693185,367.1373291015625,3.784281520216558,-42.95163094453459,-91.20362379722778,0.0
103,2023-10-12,SPY,BUY,41.51883518860861,423.90667724609375,3.7276164695292975,-78.51143856383463,-36.99260337522602,-54.75425918825613
104,2023-10-12,QQQ,BUY,48.34379822598108,365.8614807128906,3.7791457115784364,-91.20362379722778,-42.859825571246695,-340.0179681102957
105,2023-10-13,SPY,SELL,-0.29625092998270475,421.79522705078125,0.026472700305125534,-36.99260337522602,-37.28885430520872,0.0
106,2023-10-13,QQQ,SELL,-0.6770844226440005,361.2625732421875,0.05230647427853449,-42.859825571246695,-43.536909993890696,0.0
107,2023-10-16,SPY,BUY,0.5292371683223251,426.2331237792969,0.047761868136438464,-37.28885430520872,-36.7596171368864,-1.932522906753217
108,2023-10-16,QQQ,BUY,0.6512471531534629,365.34722900390625,0.05084250432602736,-43.536909993890696,-42.88566284073723,-4.220876012597
109,2023-10-17,SPY,SELL,-42.06029298408209,426.213623046875,3.795635436752148,-36.7596171368864,-78.81991012096849,0.0
110,2023-10-17,QQQ,SELL,-49.36381123998438,364.1505432128906,3.841990791819703,-42.88566284073723,-92.24947408072161,0.0
111,2023-10-18,SPY,SELL,-1.8497889592303807,420.5342712402344,0.16482887517978786,-78.81991012096849,-80.66969908019887,0.0
112,2023-10-18,QQQ,SELL,-2.1489702728582643,359.3736267089844,0.16520149949366536,-92.24947408072161,-94.39844435357988,0.0
113,2023-10-19,SPY,BUY,42.431866455151415,416.8392333984375,3.7496126692417957,-80.66969908019887,-38.23783262504745,322.020384715674
114,2023-10-19,QQQ,BUY,49.629123923583315,356.01104736328125,3.781848897169312,-94.39844435357988,-44.76932042999656,279.4100247806852
115,2023-10-20,SPY,SELL,-45.10786948957384,411.7170715332031,3.9398753333177217,-38.23783262504745,-83.34570211462129,0.0
116,2023-10-20,QQQ,SELL,-53.073176804283584,350.7000732421875,3.9879192825129817,-44.76932042999656,-97.84249723428015,0.0
117,2023-10-23,SPY,SELL,-0.09725991661609612,411.0035095214844,0.008481132996076968,-83.34570211462129,-83.44296203123739,0.0
118,2023-10-23,QQQ,BUY,0.3455881830588936,351.75830078125,0.026040643323869666,-97.84249723428015,-97.49690905122125,1.3643694998819256
119,2023-10-24,SPY,BUY,45.0445843719449,414.1022644042969,3.9558357993742823,-83.44296203123739,-38.398377659292485,154.90532163171167
120,2023-10-24,QQQ,BUY,52.73045392103125,355.1802978515625,4.009415935509151,-97.49690905122125,-44.76645513019,27.734443569908372
121,2023-10-25,SPY,SELL,-0.8204175988480742,408.1589660644531,0.07107424777162263,-38.398377659292485,-39.21879525814056,0.0
122,2023-10-25,QQQ,SELL,-1.4329419826051932,346.48699951171875,0.10646386351847534,-44.76645513019,-46.1993971127952,0.0
123,2023-10-26,SPY,SELL,-0.6908800018532446,403.2713928222656,0.0591768281333477,-39.21879525814056,-39.909675259993804,0.0
124,2023-10-26,QQQ,SELL,-1.153789175486132,339.8804016113281,0.0841990115452366,-46.1993971127952,-47.35318628828133,0.0
125,2023-10-27,SPY,SELL,-0.17977990502134844,401.4434509277344,0.01533319262095283,-39.909675259993804,-40.08945516501515,0.0
126,2023-10-27,QQQ,BUY,0.22853078703695218,341.5122375488281,0.016751866021141613,-47.35318628828133,-47.124655501244376,3.0918931587840013
127,2023-10-30,SPY,SELL,-44.45655744014233,406.24310302734375,3.8343167560800655,-40.08945516501515,-84.54601260515749,0.0
128,2023-10-30,QQQ,SELL,-52.321836812242054,345.35955810546875,3.8755784722096833,-47.124655501244376,-99.44649231348643,0.0
129,2023-10-31,SPY,BUY,0.8832495476219151,408.79437255859375,0.07662973666466208,-84.54601260515749,-83.66276305753557,2.2647426864639835
130,2023-10-31,QQQ,BUY,0.8881459824952316,347.0110778808594,0.0660800288527212,-99.44649231348643,-98.5583463309912,2.6080762661764223
131,2023-11-01,SPY,BUY,1.7528182630328644,413.154052734375,0.15360088513093545,-83.66276305753557,-81.9099447945027,-3.1473207210904546
132,2023-11-01,QQQ,BUY,2.6997215199468627,353.0341491699219,0.20411738555776812,-98.5583463309912,-95.85862481104434,-8.332774752359256
133,2023-11-02,SPY,BUY,2.665260369825873,421.0718994140625,0.2377795511202508,-81.9099447945027,-79.24468442467683,-25.88880404458209
134,2023-11-02,QQQ,BUY,3.027133432989615,359.4429016113281,0.23275199210863767,-95.85862481104434,-92.83149137805472,-28.743490622383362
135,2023-11-03,SPY,BUY,1.3315121286160547,424.9135437011719,0.11981306805334795,-79.24468442467683,-77.91317229606078,-18.048737829537405
136,2023-11-03,QQQ,BUY,1.7965117493143765,363.6658935546875,0.1396485688657534,-92.83149137805472,-91.03497962874034,-24.64504330145772
137,2023-11-06,SPY,BUY,0.36501463602905915,425.8909912109375,0.032916362209128414,-77.91317229606078,-77.54815766003172,-5.304580964465904
138,2023-11-06,QQQ,BUY,0.5869380412379286,365.1494140625,0.045798706575993865,-91.03497962874034,-90.44804158750242,-8.922512432688245
139,2023-11-07,SPY,BUY,0.5767890436643484,427.10308837890625,0.05215362159675354,-77.54815766003172,-76.97136861636737,-9.081320255304755
140,2023-11-07,QQQ,BUY,1.260328168385243,368.6011047363281,0.09921331188134894,-90.44804158750242,-89.18771341911717,-23.50951483351979
141,2023-11-08,SPY,BUY,0.09615796947879574,427.4158935546875,0.008700678736830749,-76.97136861636737,-76.87521064688858,-1.5440487235490383
142,2023-11-08,QQQ,BUY,0.10348913938990734,368.8384094238281,0.008151599609992389,-89.18771341911717,-89.08422427972727,-1.9549917518653581
143,2023-11-09,SPY,SELL,-1.0544068312378272,424.0826110839844,0.0947031545834147,-76.87521064688858,-77.9296174781264,0.0
144,2023-11-09,QQQ,SELL,-1.2123956734179018,365.9999694824219,0.09480933426140399,-89.08422427972727,-90.29661995314517,0.0
145,2023-11-10,SPY,BUY,2.29349102728402,430.7003173828125,0.2090289178095921,-77.9296174781264,-75.63612645084238,-43.96549204414506
146,2023-11-10,QQQ,BUY,3.2470591138917086,374.2284851074219,0.2592636982186469,-90.29661995314517,-87.04956083925346,-78.14156619021834
147,2023-11-13,SPY,SELL,-0.1873513960004516,430.289794921875,0.01705983573267452,-75.63612645084238,-75.82347784684283,0.0
148,2023-11-13,QQQ,SELL,-0.4053716385180621,373.0614318847656,0.03227256297479469,-87.04956083925346,-87.45493247777152,0.0
149,2023-11-14,SPY,BUY,2.5846425511306563,438.6377258300781,0.23966755889797378,-75.82347784684283,-73.23883529571218,-69.94233475141745
150,2023-11-14,QQQ,BUY,3.1571312157041405,381.09210205078125,0.25641721036708665,-87.45493247777152,-84.29780126206738,-97.31166807075262
151,2023-11-15,SPY,BUY,0.2337999445461918,439.5663757324219,0.02172311857685311,-73.23883529571218,-73.00503535116599,-6.54391732602768
152,2023-11-15,QQQ,BUY,0.15431527618007124,381.37890625,0.012542094630344804,-84.29780126206738,-84.14348598588731,-4.800689316229017
153,2023-11-16,SPY,BUY,0.14605571467630796,440.10400390625,0.013586219537867933,-73.00503535116599,-72.85897963648968,-4.1665337122029475
154,2023-11-16,QQQ,BUY,0.13751526207485654,381.7052917480469,0.011185636956392731,-84.14348598588731,-84.00597072381245,-4.322930279850946
155,2023-11-17,SPY,BUY,0.13082693020872682,440.6513671875,0.012183947783327459,-72.85897963648968,-72.72815270628095,-3.8037117915448815
156,2023-11-17,QQQ,BUY,0.0661256638207135,381.7943115234375,0.0053799087775954855,-84.00597072381245,-83.93984505999174,-2.0846131006477497
157,2023-11-20,SPY,BUY,1.0934191985795394,444.0433349609375,0.10257219748241254,-72.72815270628095,-71.63473350770141,-35.49932719785766
158,2023-11-20,QQQ,BUY,1.6277946527843312,386.4426574707031,0.13394883155163717,-83.93984505999174,-82.31205040720741,-58.882817230131195
159,2023-11-21,SPY,SELL,-0.3713383195453872,443.0755920410156,0.0347628807537446,-71.63473350770141,-72.0060718272468,0.0
160,2023-11-21,QQQ,SELL,-0.7288699266389926,384.19757080078125,0.05965036068208389,-82.31205040720741,-83.0409203338464,0.0
161,2023-11-22,SPY,BUY,0.4909677475281171,444.7862548828125,0.04612997987589688,-72.0060718272468,-71.51510407971868,-16.22492640085228
162,2023-11-22,QQQ,BUY,0.5852956440445212,385.7701416015625,0.04808439491658914,-83.0409203338464,-82.45562468980188,-20.604195851498723
163,2023-11-24,SPY,BUY,0.02275667444183682,445.0599365234375,0.00213940018872287,-71.51510407971868,-71.49234740527685,-0.7582639759789357
164,2023-11-24,QQQ,SELL,-0.14098764430170263,385.2261962890625,0.011567365009128559,-82.45562468980188,-82.59661233410358,0.0
165,2023-11-27,SPY,SELL,-0.2007927717216802,444.2583923339844,0.018844738650080073,-71.49234740527685,-71.69314017699853,0.0
166,2023-11-27,QQQ,SELL,-0.1550270786844976,384.8899230957031,0.012708807471948051,-82.59661233410358,-82.75163941278808,0.0
167,2023-11-28,SPY,BUY,0.16793396102569602,444.6982727050781,0.015775658284458267,-71.69314017699853,-71.52520621597283,-5.519614557971396
168,2023-11-28,QQQ,BUY,0.3281271652526243,385.89874267578125,0.02696540792801433,-82.75163941278808,-82.42351224753546,-11.552802041380627
169,2023-11-29,SPY,SELL,-0.09534208621650464,444.38543701171875,0.008950437360868601,-71.52520621597283,-71.62054830218933,0.0
170,2023-11-29,QQQ,SELL,-0.13222904510053013,385.5228576660156,0.010856609092223619,-82.42351224753546,-82.55574129263599,0.0
171,2023-11-30,SPY,BUY,38.34649355124507,446.1352233886719,3.6132767610876226,-71.62054830218933,-33.274054750944266,-1313.8038527898102
172,2023-11-30,QQQ,BUY,43.95489709392445,384.55364990234375,3.600377707179737,-82.55574129263599,-38.600844198711535,-1486.0018236196408
173,2023-12-01,SPY,SELL,-37.49335110743987,448.7744445800781,3.5526783192746367,-33.274054750944266,-70.76740585838414,0.0
174,2023-12-01,QQQ,SELL,-43.746234450589064,385.6514587402344,3.5928909983053385,-38.600844198711535,-82.3470786493006,0.0
175,2023-12-04,SPY,BUY,37.3902230469622,446.418701171875,3.525290077065125,-70.76740585838414,-33.37718281142194,-560.6482089512031
176,2023-12-04,QQQ,BUY,43.35021264469398,382.0712585449219,3.529325123893113,-82.3470786493006,-38.996866004606616,-554.0982335026126
177,2023-12-05,SPY,BUY,0.009700637913340415,446.3306884765625,0.0009144416692713165,-33.37718281142194,-33.3674821735086,-0.14460256808200528
178,2023-12-05,QQQ,BUY,0.11503263996404911,383.03057861328125,0.009387366928788844,-38.996866004606616,-38.88183336464257,-1.5806892201504013
179,2023-12-06,SPY,SELL,-0.19253714465754967,444.5321044921875,0.018080474144795206,-33.3674821735086,-33.56001931816615,0.0
180,2023-12-06,QQQ,SELL,-0.29334194582855133,380.8152160644531,0.023808525025436133,-38.88183336464257,-39.17517531047112,0.0
181,2023-12-07,SPY,BUY,0.3800627597670925,447.9240417480469,0.03594816329339407,-33.56001931816615,-33.179956558399056,-6.242398866892273
182,2023-12-07,QQQ,BUY,0.6859038948162492,386.1360168457031,0.05639995905074137,-39.17517531047112,-38.48927141565487,-11.495993901475462
183,2023-12-08,SPY,BUY,0.19269677718138922,449.8497619628906,0.018300403755119772,-33.179956558399056,-32.987259781217666,-3.536057737759206
184,2023-12-08,QQQ,BUY,0.22952543065419917,387.85693359375,0.018952233096335515,-38.48927141565487,-38.25974598500067,-4.241922234630804
185,2023-12-11,SPY,BUY,0.1993087670342817,451.5994567871094,0.01899809002028944,-32.987259781217666,-32.787951014183385,-4.0061197359533
186,2023-12-11,QQQ,BUY,0.4066009998350779,391.1700744628906,0.033843033675610035,-38.25974598500067,-37.85314498516559,-8.861630629920498
187,2023-12-12,SPY,BUY,0.22066648613696316,453.6620178222656,0.02112493310401356,-32.787951014183385,-32.56728452804642,-4.890549434623355
188,2023-12-12,QQQ,BUY,0.3814650739015022,394.285400390625,0.031988547249166145,-37.85314498516559,-37.47167991126409,-9.502195882505061
189,2023-12-13,SPY,SELL,-35.951105906169126,459.9180603027344,3.486668108351542,-32.56728452804642,-68.51839043421555,0.0
190,2023-12-13,QQQ,SELL,-41.44533178403353,399.2996826171875,3.517048224385892,-37.47167991126409,-78.91701169529762,0.0
191,2023-12-14,SPY,BUY,0.2848933462249761,461.3941345214844,0.02771409051360537,-68.51839043421555,-68.23349708799057,-4.268748857836269
192,2023-12-14,QQQ,BUY,0.004254146810467319,398.95355224609375,0.0003607121304148019,-78.91701169529762,-78.91275754848715,-0.058973150077230536
193,2023-12-15,SPY,SELL,-0.030816539895411665,460.63446044921875,0.0029931147450040136,-68.23349708799057,-68.26431362788598,0.0
194,2023-12-15,QQQ,BUY,0.47348449611048693,400.88201904296875,0.04032970663781537,-78.91275754848715,-78.43927305237666,-7.476782399672883
195,2023-12-18,SPY,BUY,0.6854012439392818,463.22552490234375,0.06692607641819505,-68.26431362788598,-67.5789123839467,-11.520664587730542
196,2023-12-18,QQQ,BUY,0.8396064827499004,403.40704345703125,0.07193866618844835,-78.43927305237666,-77.59966656962676,-15.378232836813279
197,2023-12-19,SPY,BUY,0.6904480597715548,466.0423583984375,0.06780784872436993,-67.5789123839467,-66.88846432417515,-13.55037193370082
198,2023-12-19,QQQ,BUY,0.7186120309593775,405.46832275390625,0.061867943135572284,-77.59966656962676,-76.88105453866739,-14.643358487843477
199,2023-12-20,SPY,SELL,-1.670250214529986,459.5842590332031,0.16187539252161234,-66.88846432417515,-68.55871453870513,0.0
200,2023-12-20,QQQ,SELL,-1.999865677645488,399.44317626953125,0.1697658680664539,-76.88105453866739,-78.88092021631287,0.0
201,2023-12-21,SPY,BUY,1.1820614393515854,463.94207763671875,0.11559191521016289,-68.55871453870513,-67.37665309935355,-20.336666550098755
202,2023-12-21,QQQ,BUY,1.524996388928784,404.0908508300781,0.13087239960764974,-78.88092021631287,-77.35592382738409,-28.419739291901063
203,2023-12-22,SPY,BUY,0.22372411361479294,464.8744201660156,0.0219193440868405,-67.37665309935355,-67.15292898573875,-4.057628297179065
